source,target,CF_contribution
0x7137f0420565e1bcd6abec57e3c4aac05ddcad01,0x345122f6513329d169cff39ace8978edc3942b5d,0.05
0x7137f0420565e1bcd6abec57e3c4aac05ddcad01,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.122
0x7137f0420565e1bcd6abec57e3c4aac05ddcad01,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.25
0x713f90407fc49f0bc59a6661c23fb67692a80e6d,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.05
0x713f90407fc49f0bc59a6661c23fb67692a80e6d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7148a51742f2a9871bc632fc974c4e62ce8cd9df,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x71eab2760e640775de36eed89983741ae83806c8,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.5
0x71f2525290d8eab5498354ea0a4c79ba6ec1d717,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,3.11
0x720b44fe853254f20e56654c6da4cffe1391403a,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x7230dac4837bb2ae485c4869c4f1f109811f5cf0,0xda18e1537622802ec576d99a8e3913914653bd6f,0.005
0x726022a9fe1322fa9590fb244b8164936bb00489,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.25
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,0x3527a204a5260a0e36ca695312379370328e4e6c,0.1
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.4
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,35.0
0x72c7f49ae7b664cc09f6891b68eedb08aa2fc15b,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x7310e238f2260ff111a941059b023b3ebcf2d54e,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x731c9c9dd1864f724f83fd384acf23ed240a06a6,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0.05
0x73565c1a7cc4a3ab19bf136ac9a1caee60dd922c,0xda18e1537622802ec576d99a8e3913914653bd6f,0.05
0x738696765dbcb15bbab8dc7b2255d5d30374e592,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.18
0x73fa9df99faaa8d110c5afd917355eba0f993362,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,3.0
0x7405fe24003a50e4f4117d35e9b5a9f5e512fede,0x3527a204a5260a0e36ca695312379370328e4e6c,0.2
0x7405fe24003a50e4f4117d35e9b5a9f5e512fede,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x741efacc7ea2bc902c918f1e2afd449ecf8f1c44,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x741efacc7ea2bc902c918f1e2afd449ecf8f1c44,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x74582579cebffc7ae88c45f192003db51c1692cb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x74667801993b457b8ccf19d03bbbaa52b7fff43b,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x74fb4e16a1eacde832c6027afa974793b7efd54f,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.306
0x74fb4e16a1eacde832c6027afa974793b7efd54f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x751077dfd4942aa28985baa850f4c648d241c863,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x751077dfd4942aa28985baa850f4c648d241c863,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x751ff169fa139ab1a90a4acb2180bbf7531e34f1,0x3527a204a5260a0e36ca695312379370328e4e6c,0.069
0x751ff169fa139ab1a90a4acb2180bbf7531e34f1,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x751ff169fa139ab1a90a4acb2180bbf7531e34f1,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x752c16c291eb17181d0b987fd215602618cd2d4c,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x756085e47e85a1c35096112f42f3d3fef17ee35b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.06
0x756678bd0d2358d2198511c3adf50502fdf45597,0xda18e1537622802ec576d99a8e3913914653bd6f,0.025
0x757d60fb1d8f5fcbf2b3f3533ccdd8b85143b16c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.1
0x75ba5ee883c2ede43282bde16e38d6ca8edccdf3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x75c29d0446c54ce697ebeabc58ec1248da82fc02,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x76591d601c932ff2a9a6d35b8d74d09f2e7b3593,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,7.6
0x76c1ba0098ea60f18e5e059b8e6ad9fbad4723e6,0xda18e1537622802ec576d99a8e3913914653bd6f,0.21
0x76ce7a233804c5f662897bbfc469212d28d11613,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.052
0x76ce7a233804c5f662897bbfc469212d28d11613,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.005
0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.2
0x7721f140c2968d5c639a9b40a1e6ca48a9b7c41d,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.02
0x7721f140c2968d5c639a9b40a1e6ca48a9b7c41d,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x7768a6fa6f9812f3aa91a9f827e5948f7e0b5486,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,6.5
0x7773a2ee2461226000646112331ff43315f1e055,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.101
0x7780e86699e941254c8f4d9b7eb08ff7e96bbe10,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x778f9d0ebed435be9f0835f7bf8dff2321fbfa80,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x77cf3aea4db8522aba72bc116cac550707c57d2e,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.01
0x7800be67f419f0fdabefb6021b02b09fefea2500,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x78336f51daa5cfd03a1c3e4a76f88cc0818a60d9,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x787b4b7ffef8eddad54f311039acf4c36fec9593,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x78885686feec340ab544428f161e7d621f520e29,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x78c0a25ccc21604b3d117100de7c9523f53236c7,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.011
0x79083f79d4d0bb0f63736c179bd7aac2de407d69,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x790a6c3c8f66bf7b10ef183eb587842c12b3af7c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x792553d5e8c3559cbba2e6c53ebbfd1be2129f06,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x793a9b7bab3b0cd3c6758114046a1c5dd51422cf,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0.05
0x7968f135d89e0538f2d74f5fcf2cdf4aa1ab69da,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.018
0x79a90467b941e21166229ab7237c8432d11732da,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.2
0x79c4213a328e3b4f1d87b4953c14759399db25e2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7a0787f9e1347a541a0dd4864a4fe6bd1d59c7b6,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.14
0x7a09721f9855f77cf1440fb63f28c8b9488a8cd6,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x7a0f0b39fea907deb70a483387fc6d42fa99adfd,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7a198392a9fd3b24cd6f3cbf9f15ed48269c8fcf,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15
0x7a44d904e5372f64db51436fcdf4024a8144c383,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7a54e416594d6a29ba7ad1555186cf0392d47a32,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x7a6f726121030cadf9923333d5b6f29277024027,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.25
0x7a71504a0b717a406b6b5c7c4f5e518eab102366,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x7a71b7db088067c1d7063ef5f6920b041f0c9d40,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7a738effd10bf108b7617ec8e96a0722fa54c547,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.0
0x7b3bddf3af1d6e160d57887ff4516cb3c3add495,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.1
0x7bb4860dcaeec291b56a7e3f74f299628e3bb239,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7bb8536bac7d6e5c4e352ce50be8968d5d6cd445,0xc57c5ae582708e619ec1ba7513480b2e7540935f,1.25
0x7bc1d6e8150d4c96917901c26c922dd64654b3c3,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x7bd28f10caa7454e84de00b66bf27f6ed1af5c4c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7c3c30f9b22e79227312855d1e710e5f2b75c6db,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7c9bcd669a250bcb1a4f191f1bb17db6988eadab,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15
0x7c9bcd669a250bcb1a4f191f1bb17db6988eadab,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7ce5fe31d075678212465b97276259d1cfc12b5a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.02
0x7d0068d0d8fc2aa15d897448b348fa9b30f6d4c9,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x7d0068d0d8fc2aa15d897448b348fa9b30f6d4c9,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x7d0068d0d8fc2aa15d897448b348fa9b30f6d4c9,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x7d1675dc635959b26f61e03637599c12c7e84fae,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.33
0x7d6a0725607ff2f4ebf24ce749617656435dba44,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.005
0x7dbf85de9ee45327c243bf74f1e85309cab12441,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.101
0x7dda22f0410f232f956e31824f78fdd95fc0f7d1,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x7de19ff74dbb2f208fb3d8a19ebe7995cef8345c,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x7de4ffa6081d4c1109979418343d6efbd2343f88,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x7de7f461623402766344bc4b15efcb672e90a1dd,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.0125
0x7ecb7a50d54d7985604dba59acb2705b0871572c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7efe3ac6ec0ff5b6136766ac79a97c1e9d8fd585,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.061
0x7f0450f5987dfb980aa3b6621f6a9582e177075b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.2
0x7f1e9629089b90c676463aaefb4a2bf6a79c5429,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.2
0x7f46bb25460dd7dae4211ca7f15ad312fc7dc75c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,1.0
0x7f5eff4c15764800053c02163d39244e4f8824ca,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x7f6a2f68e3f16b363ab65e07594e9a352851e759,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7f88edd1dc74ed7ae14151f7b981e0b454edcb0b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0x3527a204a5260a0e36ca695312379370328e4e6c,0.01
0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x800df3ae6a276f20679451f55b1b8a60368e4e72,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.0001
0x805953ccf5e21cebb21f645f02fc64f824fb4a71,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.05
0x80c008a7c9ec056158cb1f64024e710c8398048a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.001
0x80c939f8a66c59b37330f93f1002541fd4e51aa2,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.35
0x80c939f8a66c59b37330f93f1002541fd4e51aa2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.3
0x80e7ed83354833aa7b87988f7e0426cffe238a83,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x814d2dcc371257a878be75462c572274ac2ae7b4,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.2
0x8162cb1b6eb326feaf77670fba3638545a80ad40,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.66
0x816bc9fcc077108b0fe361381bd3b31b4bedb614,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x8185ddfcf81a87977d1b16c68106c30fff9f2490,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x81aa6141923ea42fcaa763d9857418224d9b025a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x81b4d1b8fb01508cece0bb7f95a7384ddd9d62b3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.121
0x81e8d9f3fb921ee2939994cefc671c0dad6317fd,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.01
0x81facc69908d9c1188280fbb2793567de39f8f9b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.205
0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x82f402847051bddaab0f5d4b481417281837c424,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.04
0x834c673130c085057531f227dcbd375d803d9a98,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x836530e1095b1b3a244751e3d296bf6a9ebc678d,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.05
0x83d20a4b84380e62956e38452533f86d298dbc24,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8404fe6611a0cb4069270936cc310c792ca8475c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.148
0x841382062d00f024a7a4fee09e42e08df41dd714,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x84361648f858396551bef155f9ed578d807d5be8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.01
0x846af4005ac77fca272eca1d19ef0fce97521bbf,0x345122f6513329d169cff39ace8978edc3942b5d,0.1
0x847dbdef6b03aac8be266598928ca0d994aaa400,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x84985650a71075637df1734b674402231b62245f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x84da37133a088fbf4e21d80aec2cc260b52ea116,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x84f3f2f8c6a341db03b117e1d849106cf44d1e4b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.07
0x85086a248eda2fd79435a0e9f957bba539aa850d,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.05
0x853da5fb634c71f01750657eea337b6e4236a3d9,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.18
0x85ae03c58305cc4d10e3464f5583bd8117cc9b3d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.05
0x861d0cfc38395af64e379704620831c4edf68875,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x863a865eec3a80e32009693629d4922a9439641a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.085
0x864c56caf3797abeb010c4e8be54973f1cc93d20,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8660a7e2d207d2a37ef11c4930bf4efdac5da962,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8688a84fcfd84d8f78020d0fc0b35987cc58911f,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,1.0
0x86b0e9e05f0295adb39799a402d2992d10439454,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x86bf97a8356690456f4040dd0172aa3d4d5315e2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x8700b87c2a053bde8cdc84d5078b4ae47c127feb,0x3527a204a5260a0e36ca695312379370328e4e6c,0.2
0x875a7b08843a3ccd9584734c602658e2729bf5bb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.024
0x877ab8039dcd468a989c60ca3067eb1eff37ae9e,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.003
0x87885aaeeded51c7e3858a782644f5d89759f245,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.03
0x87885aaeeded51c7e3858a782644f5d89759f245,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x87ae3929744864734cd009ad3be47d97fccb54d5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x87b080b40a8de306cbfa457f5e1ac3af847d436d,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.15
0x8864486c1be43143b2fb2992777ba0b85129f3e4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.06
0x88a647a5fb12dade182577999a075aa267cd3000,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x88d01d4354da0d65c38b0196c4400525a5eebe17,0x345122f6513329d169cff39ace8978edc3942b5d,0.111
0x88d01d4354da0d65c38b0196c4400525a5eebe17,0x3527a204a5260a0e36ca695312379370328e4e6c,0.42
0x88d01d4354da0d65c38b0196c4400525a5eebe17,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,1.111
0x88d01d4354da0d65c38b0196c4400525a5eebe17,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.111
0x88d01d4354da0d65c38b0196c4400525a5eebe17,0xda18e1537622802ec576d99a8e3913914653bd6f,0.111
0x88ea7a8b86408aad4b03403203fa32b8d56bf241,0xc57c5ae582708e619ec1ba7513480b2e7540935f,1.2345
0x88f5d29b88664371401b6786a01db137fc5fca61,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x8913b99d5efd9e391ade59168230f6425813d90a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.32
0x8a1f1035df91fe2ecfe6ba10457e1bf1e79e3035,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x8a1f1035df91fe2ecfe6ba10457e1bf1e79e3035,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x8a286b1bbfddf7296c497e99d5900005a09831d2,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x8a2ff7f45955bd3d4ad679741ccd35304825637b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.003
0x8a333a18b924554d6e83ef9e9944de6260f61d3b,0x3527a204a5260a0e36ca695312379370328e4e6c,0.25
0x8a333a18b924554d6e83ef9e9944de6260f61d3b,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x8a33e42ceb277c4da1dd9098f0ec7bda83b1f04f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x8a8f9a9cbefaad583288f3cbab5d61f86d2621bc,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8adc376f33fd467fdf3293df4eae7de6fd5ccaf1,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.05
0x8af6ec0cdc9b4bf2a489cf6db7ecd961df3c00b8,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x8b104344f397afc33ee55c743a0fbd7d956201cd,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x8b2daf0a57ccb9e0604c661c44af7503c851c55f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.032
0x8bb5e1374e85effd86103335ff12ce943e9e29e3,0x345122f6513329d169cff39ace8978edc3942b5d,0.5
0x8bb5e1374e85effd86103335ff12ce943e9e29e3,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.25
0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.25
0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.11
0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8c0f9190001e7665b98cdb66f0c718bee63834bc,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.25
0x8c584dc20a725870c12c9cfef4eff4f66ec638d3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.04
0x8c76d5b19b164e1642baf71dc3daf008c4bfdd8e,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.04
0x8ce7d09a10a52a4c8daa83ba0e2ed8a85ec1b008,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x8cf47a7208528a709810b32ed33a7809538aa829,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x8d07d225a769b7af3a923481e1fdf49180e6a265,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.069
0x8d138c01765483cb79d787ce5933f609cbfdabcf,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.12
0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.03
0x8d3b79ee106c808c1fcf6972a7862ac66399ff02,0xda18e1537622802ec576d99a8e3913914653bd6f,0.5
0x8d43806a3f1c1a82436c0c21a4dc7b8889beceb4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.011
0x8d7d7751b908e33e8b362e8fa7e61b13ad1a68a4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x8dba1c16e399d0ad2cf1dca523049c83dade20c5,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.01
0x8dc296c44155b40e700690234ce69c1dacd3ed12,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.032
0x8dc4310f20d59ba458b76a62141697717f93fa41,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x8de2b8f2b2e8a674c3dabb5e1255b5bbad7a63d0,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x8de33d8204929ceb2f7aa6299d0643a7f6664c9b,0x3527a204a5260a0e36ca695312379370328e4e6c,0.01
0x8de33d8204929ceb2f7aa6299d0643a7f6664c9b,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.056
0x8df168a41c3a3c6be0e9208d5027ea80f2c5ba25,0xda18e1537622802ec576d99a8e3913914653bd6f,0.05
0x8df42d982de607e221a0caab424262726815c85b,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x8dfee5f2ab3100bd2112c192bba9817258221e82,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x8e2160a024ca85810e5bafba77ea332800c2b231,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.05
0x8e3a9866580d636eae9e7a3130751ac1c6a8a92f,0x3527a204a5260a0e36ca695312379370328e4e6c,0.2
0x8e551ee9efd11c69bc21bff1f35ee7b12ba1784e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8ef6da2ccfeed6643ef58cf4446f57fe3498415c,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x8f03f37f89bcd89eeb26ed28af8b1ab4fcabd160,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x8f1083db77b5f556e46ac46a29de86e01031bb75,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8f11796c0d93a54039f626ab4f17b4398d659ec4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8f416779f35e8e390779abef8a9afdde59e13f60,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.0165
0x8f46901fc234cd942b88e6056ea58226207f4ca5,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11
0x8f6c2b70f1ae03db5c92d25bdc13d4027faa4e18,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8f82da4f86d930163cc1f413a7c33738d847da25,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.01
0x8f88fd7ede3ceae1cb933d220777cefdf38bedd2,0xda18e1537622802ec576d99a8e3913914653bd6f,0.012
0x8f942eced007bd3976927b7958b50df126feecb5,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.11
0x8f96aa1c4cbd3b10786c81031c6917bcac66423c,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.04
0x8f97c9ba31097e5c0f96a492ecfdbf92be5b4126,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8fac841807e21807f511daf3c04a34cd78661f4c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x8fae2df5b0c5bbb7fc31dddec9bf045c55642bd0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.551
0x8fd3cd9d681214557f04e2c1e73f0f680635b2ab,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
